Data_Point,GPS_Point,Tim,Dat,Chan_width,Chan_depth,Hydo_area,Humidity,Air_T_2m,Water_Temp,Avg_Veloc,Discharge,D_50,D_50_Mobil,d18O,dD,Slope,Aspect_D_1,Elevation,Watershed,Typ,DP_Match,Observed,Round,WhyNoDPR2,FieldNotes,AirTDevice,WatTDevice,Spring,SpringcavD,SpringcavW,SpringcavA,FS_NoseeR1,Connected,Fssubsurf,elderfox_f,Latitude,Longitude,x_utm,y_utm,RivL2_Hum,RivL2_AirT,MeasORivHu,MeasORivAT,NewFlowAcc,Slope_1m,flowacc_co,slp_deg_co
504,1095,19:26,8/26/2014 0:00:00,62,1.100000000000000,0.006820000000000,54.100000000000001,22.300000000000001,14.100000000000000,0.000000000000000,0.000000000000000, ,2,0.000000000000000,0.000000000000000,11.612600300000000,330.480010999999990,470.328002900000000,Elder,Flow source,881,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,1,468.0000000,39.723077001500002,-123.617992543000000,447035.677099999970000,4397204.758500000500000,49.530000000000001,19.739999999999998,1.092267313000000,1.129685917000000,0.0000000,0.000000000000000,539,2.6602006
505,1096,19:34,8/26/2014 0:00:00,64,0.900000000000000,0.005760000000000,53.299999999999997,21.600000000000001,12.600000000000000,0.000000000000000,0.000000000000000, ,5,0.000000000000000,0.000000000000000,7.283480200000000,211.481002800000000,470.667999300000020,Elder,Flow source,789,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,25,30,0.075000000000000,0,0,0,3022.0000000,39.724343311699997,-123.620183753000010,446848.852900000000000,4397346.598199999900000,49.560000000000002,19.469999999999999,1.075464084000000,1.109399076000000,0.0000000,0.000000000000000,1058,15.5933647
506,1097,10:50,8/27/2014 0:00:00,60,1.000000000000000,0.006000000000000,58.500000000000000,21.000000000000000,13.900000000000000,0.000000000000000,0.000000000000000, ,15,0.000000000000000,0.000000000000000,9.659290300000000,166.990005500000000,547.825012199999950,Elder,Flow source,842,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,1,765.0000000,39.719839103299996,-123.605504210000010,448103.555400000010000,4396838.093600000300000,36.280000000000001,26.510000000000002,1.612458655000000,0.792153904000000,0.0000000,0.000000000000000,9151,15.6288319
507,1098,11:11,8/27/2014 0:00:00,16,0.400000000000000,0.000640000000000,50.299999999999997,23.100000000000001,12.699999999999999,0.000000000000000,0.000000000000000, ,4,0.000000000000000,0.000000000000000,19.888000500000000,156.123001100000010,571.911010700000020,Elder,Flow source,843,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,30,15,0.045000000000000,0,0,0,4399.0000000,39.720960201499999,-123.605339689999990,448118.496199999990000,4396962.424599999600000,34.250000000000000,26.940000000000001,1.468613139000000,0.857461024000000,0.0000000,0.000000000000000,444,18.7434826
508,1099,11:21,8/27/2014 0:00:00,24,0.400000000000000,0.000960000000000,42.799999999999997,25.199999999999999,14.199999999999999,0.000000000000000,0.000000000000000, ,1,0.000000000000000,0.000000000000000,19.658199300000000,180.591995200000010,605.905029300000020,Elder,Flow source,844,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,10271.0000000,39.722011521799999,-123.605033477000010,448145.528300000010000,4397078.929300000000000,33.600000000000001,27.239999999999998,1.273809524000000,0.925110132000000,0.0000000,0.000000000000000,9979,13.4966927
509,1100,11:34,8/27/2014 0:00:00,40,1.000000000000000,0.004000000000000,38.200000000000003,26.300000000000001,11.800000000000001,0.000000000000000,0.000000000000000, ,8,0.000000000000000,0.000000000000000,24.606500600000000,271.457000699999980,607.919982900000040,Elder,Flow source,845,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,20,35,0.070000000000000,0,0,0,433.0000000,39.721863057999997,-123.604000275999990,448233.968500000020000,4397061.854799999900000,31.579999999999998,27.949999999999999,1.209626346000000,0.940966011000000,0.0000000,0.000000000000000,196,19.2966156
510,1101,12:15,8/27/2014 0:00:00,18,0.600000000000000,0.001080000000000,36.899999999999999,27.699999999999999,13.400000000000000,0.000000000000000,0.000000000000000, ,7,-8.270000000000000,-52.200000000000003,27.254200000000001,158.641006500000000,808.255004900000020,Elder,Flow source,849,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,13,45,0.058500000000000,0,0,0,12689.0000000,39.726468420700002,-123.601613271999990,448441.978899999990000,4397571.610299999800000,30.829999999999998,28.789999999999999,1.196886150000000,0.962139632000000,0.0000000,0.000000000000000,5482,26.7268562
511,1102,13:12,8/27/2014 0:00:00,110,0.100000000000000,0.001100000000000,27.899999999999999,29.000000000000000,14.400000000000000,0.000000000000000,0.000000000000000, ,13,0.000000000000000,0.000000000000000,22.005600000000001,273.683013899999990,800.033019999999960,Elder,Flow source,851,yes,2, ,root supporting above,Amprobe #2,CaterTemp Plus 221-055,yes,25,100,0.250000000000000,0,0,0,123.0000000,39.726649006700001,-123.599754276000000,448601.429300000020000,4397590.585300000400000,30.960000000000001,29.359999999999999,0.901162791000000,0.987738420000000,0.0000000,0.000000000000000,821,27.0232677
512,1103,13:25,8/27/2014 0:00:00,33,0.100000000000000,0.000330000000000,32.000000000000000,28.000000000000000,13.199999999999999,0.000000000000000,0.000000000000000, ,3,0.000000000000000,0.000000000000000,25.006000499999999,161.324005099999990,772.934997599999970,Elder,Flow source,852,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,40,50,0.200000000000000,0,0,0,1055.0000000,39.726121343000003,-123.600361663000000,448548.984100000000000,4397532.370400000400000,28.800000000000001,29.629999999999999,1.111111111000000,0.944988188000000,0.0000000,0.000000000000000,294,33.7473907
513,1104,13:39,8/27/2014 0:00:00,43,0.100000000000000,0.000430000000000,30.600000000000001,28.399999999999999,16.000000000000000,0.000000000000000,0.000000000000000, ,5,0.000000000000000,0.000000000000000,17.210199400000000,330.223998999999990,771.669982900000040,Elder,Flow source,853,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,60,70,0.420000000000000,0,0,0,1448.0000000,39.724792376099998,-123.599818557000010,448594.541700000000000,4397384.561999999900000,28.430000000000000,29.660000000000000,1.076327823000000,0.957518543000000,0.0000000,0.000000000000000,448,27.2142658
514,1105,13:50,8/27/2014 0:00:00,35,0.200000000000000,0.000700000000000,31.199999999999999,28.800000000000001,14.300000000000001,0.000000000000000,0.000000000000000, ,6,0.000000000000000,0.000000000000000,24.333200500000000,262.432006800000010,789.762023900000030,Elder,Flow source,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,1,0,0,5870.0000000,39.724868265600001,-123.599156765999990,448651.315000000000000,4397392.605399999800000,28.530000000000001,29.829999999999998,1.093585699000000,0.965471002000000,0.0000000,0.000000000000000,4761,24.6519165
515,1106,14:22,8/27/2014 0:00:00,55,0.100000000000000,0.000550000000000,36.299999999999997,29.699999999999999,14.900000000000000,0.000000000000000,0.000000000000000, ,4,0.000000000000000,0.000000000000000,22.716400100000001,245.455993699999990,757.908996600000020,Elder,Flow source,855,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,175.0000000,39.721092384700000,-123.597152503000000,448820.293300000020000,4396972.389299999900000,27.410000000000000,29.620000000000001,1.324334185000000,1.002700878000000,0.0000000,0.000000000000000,169,31.5437679
516,1107,14:56,8/27/2014 0:00:00,13,0.200000000000000,0.000260000000000,33.500000000000000,29.800000000000001,14.600000000000000,0.000000000000000,0.000000000000000, ,4,0.000000000000000,0.000000000000000,28.303100600000000,166.182998700000010,772.627990700000050,Elder,Flow source,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, ,40,20,0.080000000000000,1,0,0,1806.0000000,39.718822664299999,-123.595247930000000,448981.855700000010000,4396719.396700000400000,28.760000000000002,29.079999999999998,1.164812239000000,1.024759285000000,0.0000000,0.000000000000000,2494,29.5524654
517,1108,15:21,8/27/2014 0:00:00,27,0.200000000000000,0.000540000000000,29.699999999999999,28.300000000000001,13.600000000000000,0.000000000000000,0.000000000000000, ,6,0.000000000000000,0.000000000000000,27.655799900000002,188.270996099999990,873.812011699999970,Elder,Flow source,856,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,25,30,0.075000000000000,0,0,0,19519.0000000,39.720212328899997,-123.592304904000000,449235.120300000010000,4396871.959400000100000,28.890000000000001,28.640000000000001,1.028037383000000,0.988128492000000,0.0000000,0.000000000000000,181,30.0028229
518,1109,15:53,8/27/2014 0:00:00,33,0.100000000000000,0.000330000000000,30.300000000000001,28.699999999999999,14.900000000000000,0.000000000000000,0.000000000000000, ,4,0.000000000000000,0.000000000000000,27.905799900000002,208.789993299999990,784.648010300000010,Elder,Flow source,857,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,276.0000000,39.716566825000001,-123.590628738000010,449376.115700000020000,4396466.412100000300000,33.960000000000001,28.160000000000000,0.892226148000000,1.019176136000000,0.0000000,0.000000000000000,2253,10.5436544
519,1110,16:16,8/27/2014 0:00:00,10,0.400000000000000,0.000400000000000,31.600000000000001,28.199999999999999,15.800000000000001,0.000000000000000,0.000000000000000, ,2,0.000000000000000,0.000000000000000,21.886999100000001,279.441009500000010,725.206970200000000,Elder,Flow source,777,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,1497.0000000,39.716144292000003,-123.592765478999990,449192.660399999990000,4396420.725499999700000,31.530000000000001,28.000000000000000,1.002220108000000,1.007142857000000,0.0000000,0.000000000000000,1479,13.5123644
520,1111,16:26,8/27/2014 0:00:00,75,9.600000000000000,0.072000000000000,37.600000000000001,26.600000000000001,16.199999999999999,0.000000000000000,0.000000000000000, ,N/A,0.000000000000000,0.000000000000000,4.309070100000000,261.489990200000020,712.500000000000000,Elder,In channel,775,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,2669940.0000000,39.716014803599997,-123.593450135000000,449133.881400000010000,4396406.742300000000000,30.149999999999999,28.100000000000001,1.247097844000000,0.946619217000000,0.0000000,0.000000000000000,2668731,3.2779973
521,1112,16:28,8/27/2014 0:00:00,39,7.500000000000000,0.029250000000000,39.399999999999999,25.399999999999999,16.199999999999999,0.000000000000000,0.000000000000000, ,N/A,0.000000000000000,0.000000000000000,2.546750100000000,98.931396500000005,714.807006799999950,Elder,In channel,859,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,1698800.0000000,39.715819851200003,-123.593320664999990,449144.835499999990000,4396385.031899999800000,28.690000000000001,28.199999999999999,1.373300802000000,0.900709220000000,0.0000000,0.000000000000000,1698188,6.0352631
522,1113,16:33,8/27/2014 0:00:00,12,2.200000000000000,0.002640000000000,39.799999999999997,25.399999999999999,15.600000000000000,0.000000000000000,0.000000000000000, ,N/A,0.000000000000000,0.000000000000000,11.668299700000000,257.070007299999990,714.775024400000010,Elder,In channel,858,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,968699.0000000,39.715970039900000,-123.593294185000000,449147.215499999990000,4396401.685700000300000,29.640000000000001,28.059999999999999,1.342780027000000,0.905203136000000,0.0000000,0.000000000000000,967850,6.0820756
523,1114,17:36,8/27/2014 0:00:00,18,1.400000000000000,0.002520000000000,46.600000000000001,24.699999999999999,15.600000000000000,0.000000000000000,0.000000000000000, ,N/A,0.000000000000000,0.000000000000000,8.213049900000000,15.751500099999999,572.276000999999950,Elder,In channel,865,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,279276.0000000,39.713793497399998,-123.612797012000000,447473.914999999980000,4396171.362999999900000,33.320000000000000,27.149999999999999,1.398559424000000,0.909760589000000,0.0000000,0.000000000000000,278274,16.5303841
524,1115,17:45,8/27/2014 0:00:00,22,1.500000000000000,0.003300000000000,46.200000000000003,24.800000000000001,13.500000000000000,0.000000000000000,0.000000000000000, ,14,0.000000000000000,0.000000000000000,23.278499600000000,52.049499500000003,586.995971700000040,Elder,Flow source,866,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,25,25,0.062500000000000,0,1,0,221.0000000,39.712973083700000,-123.613107715000000,447446.660299999990000,4396080.490700000000000,35.350000000000001,26.850000000000001,1.306930693000000,0.923649907000000,0.0000000,0.000000000000000,314,25.4361610
525,1116,17:51,8/27/2014 0:00:00,9,0.300000000000000,0.000270000000000,44.799999999999997,25.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000, ,3,0.000000000000000,0.000000000000000,29.931100799999999,345.942993199999990,597.169006299999980,Elder,Flow source,867,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,1,219.0000000,39.712597751399997,-123.613311220000000,447428.931500000010000,4396038.953400000000000,36.399999999999999,26.579999999999998,1.230769231000000,0.940556810000000,0.0000000,0.000000000000000,338,40.5792122
526,1117,17:57,8/27/2014 0:00:00,12,1.300000000000000,0.001560000000000,46.600000000000001,24.699999999999999,11.000000000000000,0.000000000000000,0.000000000000000, ,3,0.000000000000000,0.000000000000000,18.993099200000000,106.362999000000000,600.617980999999990,Elder,Flow source,868,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,1,0,5854.0000000,39.712654698599998,-123.613772024000000,447389.475900000020000,4396045.543999999800000,37.649999999999999,26.109999999999999,1.237715803000000,0.945997702000000,0.0000000,0.000000000000000,814,32.4346581
527,1118,18:11,8/27/2014 0:00:00,9,0.600000000000000,0.000540000000000,45.899999999999999,23.899999999999999,11.800000000000001,0.000000000000000,0.000000000000000, ,2,0.000000000000000,0.000000000000000,41.967201199999998,16.029399900000001,666.862976099999970,Elder,Flow source,869,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,3247.0000000,39.711688200399998,-123.615066278000000,447277.800099999990000,4395939.036500000400000,38.390000000000001,25.430000000000000,1.195623860000000,0.939834841000000,0.0000000,0.000000000000000,1266,41.2035484
528,1119,18:24,8/27/2014 0:00:00,45,0.200000000000000,0.000900000000000,43.899999999999999,24.899999999999999,11.300000000000001,0.000000000000000,0.000000000000000, ,2,0.000000000000000,0.000000000000000,42.493999500000001,80.036102299999996,678.195007300000040,Elder,Flow source,870,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,124681.0000000,39.711957864100000,-123.615858747000000,447210.076400000020000,4395969.431599999800000,41.070000000000000,25.270000000000000,1.068906745000000,0.985358132000000,0.0000000,0.000000000000000,123980,53.8140106
529,1120,18:34,8/27/2014 0:00:00,32,0.600000000000000,0.001920000000000,43.500000000000000,24.500000000000000,11.000000000000000,0.000000000000000,0.000000000000000, ,3,-8.150000000000000,-50.799999999999997,25.330900199999999,56.279399900000001,680.898010300000010,Elder,Flow source,874,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,80,35,0.280000000000000,0,0,0,626.0000000,39.712220243700003,-123.616002896000000,447197.920199999990000,4395998.636900000300000,43.570000000000000,24.489999999999998,0.998393390000000,1.000408330000000,0.0000000,0.000000000000000,229,30.1410217
530,1121,18:52,8/27/2014 0:00:00,9,1.500000000000000,0.001350000000000,44.600000000000001,24.100000000000001,10.600000000000000,0.000000000000000,0.000000000000000, ,3,0.000000000000000,0.000000000000000,17.436300299999999,338.372985799999980,761.318969700000030,Elder,Flow source,875,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,24080.0000000,39.711947374200001,-123.619746414000010,446876.824499999990000,4395970.563299999600000,44.350000000000001,23.949999999999999,1.005636979000000,1.006263048000000,0.0000000,0.000000000000000,21873,7.4697003
531,1122,19:03,8/27/2014 0:00:00,5,0.700000000000000,0.000350000000000,43.899999999999999,24.000000000000000,13.699999999999999,0.000000000000000,0.000000000000000, ,1,0.000000000000000,0.000000000000000,17.667900100000001,58.342601799999997,771.853027300000010,Elder,Flow source,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,1,0,0,449.0000000,39.711686503599999,-123.620041162000010,446851.359000000000000,4395941.785000000100000,48.100000000000001,23.440000000000001,0.912681913000000,1.023890785000000,0.0000000,0.000000000000000,4747,6.2656021
532,1123,19:16,8/27/2014 0:00:00,48,0.400000000000000,0.001920000000000,44.600000000000001,23.399999999999999,11.900000000000000,0.000000000000000,0.000000000000000, ,13,0.000000000000000,0.000000000000000,17.184099199999999,110.316001900000000,760.028015099999950,Elder,Flow source,876,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,10,20,0.020000000000000,0,0,0,2891.0000000,39.712883019600000,-123.621723171000000,446708.100400000000000,4396075.579699999700000,49.380000000000003,23.070000000000000,0.903199676000000,1.014304291000000,0.0000000,0.000000000000000,4031,13.7272320
533,1124,19:26,8/27/2014 0:00:00,25,0.600000000000000,0.001500000000000,43.700000000000003,23.699999999999999,12.400000000000000,0.000000000000000,0.000000000000000, ,6,-7.540000000000000,-47.899999999999999,11.261500399999999,14.145199800000000,728.817993200000050,Elder,Flow source,877,yes,2, ,root supporting above,Amprobe #2,CaterTemp Plus 221-055,yes,20,70,0.140000000000000,0,0,0,358.0000000,39.714044010899997,-123.619772501000000,446876.196699999970000,4396203.275899999800000,50.670000000000002,22.500000000000000,0.862443260000000,1.053333333000000,0.0000000,0.000000000000000,778,14.2852535
534,1125,19:45,8/27/2014 0:00:00,13,1.200000000000000,0.001560000000000,45.399999999999999,23.199999999999999,11.300000000000001,0.000000000000000,0.000000000000000, ,4,0.000000000000000,0.000000000000000,36.074100500000000,23.266000699999999,634.702026400000020,Elder,Flow source,878,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,30,190,0.570000000000000,0,0,0,231.0000000,39.713962705699998,-123.614971346000000,447287.668799999980000,4396191.418700000300000,54.250000000000000,21.309999999999999,0.836866359000000,1.088690756000000,0.0000000,0.000000000000000,291,44.7716484
535,1126,20:00,8/27/2014 0:00:00,14,1.400000000000000,0.001960000000000,53.700000000000003,22.600000000000001,15.199999999999999,0.000000000000000,0.000000000000000, ,N/A,0.000000000000000,0.000000000000000,14.698700000000001,106.595001200000000,572.547973599999980,Elder,In channel,879,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,276097.0000000,39.714300727700000,-123.613145638000010,447444.417200000030000,4396227.862700000400000,55.200000000000003,20.910000000000000,0.972826087000000,1.080822573000000,0.0000000,0.000000000000000,273525,12.3994169
536,1127,10:19,8/28/2014 0:00:00,141,20.000000000000000,0.282000000000000,69.099999999999994,17.699999999999999,15.000000000000000,29.760000000000002,0.083923200000000, ,N/A,0.000000000000000,0.000000000000000,19.316400500000000,5.876639800000000,385.132995600000020,Elder,In channel,800,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,16965700.0000000,39.728582761500000,-123.647411527000000,444518.751400000010000,4397833.616499999500000,40.909999999999997,25.329999999999998,1.689073576000000,0.698776155000000,0.0000000,0.000000000000000,16962860,2.1485381
537,1128,10:34,8/28/2014 0:00:00,306,11.000000000000000,0.336600000000000,72.299999999999997,17.899999999999999,15.100000000000000,11.440000000000000,0.038507040000000, ,N/A,0.000000000000000,0.000000000000000,3.684730100000000,260.213989299999980,397.173004199999980,Elder,In channel,801,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,16732900.0000000,39.730499152999997,-123.641104235000000,445060.793000000010000,4398042.424900000000000,38.409999999999997,25.899999999999999,1.882322312000000,0.691119691000000,0.0000000,0.000000000000000,16724709,2.8948910
538,1129,10:54,8/28/2014 0:00:00,248,9.000000000000000,0.223200000000000,66.500000000000000,21.500000000000000,15.300000000000001,37.119999999999997,0.082851840000000, ,N/A,0.000000000000000,0.000000000000000,1.985710000000000,281.170990000000020,414.444000200000000,Elder,In channel,802,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,16268800.0000000,39.730524217899998,-123.634001678999990,445669.468400000010000,4398040.877600000200000,35.430000000000000,26.870000000000001,1.876940446000000,0.800148865000000,0.0000000,0.000000000000000,16263210,7.4151340
539,1130,11:30,8/28/2014 0:00:00,169,23.000000000000000,0.388700000000000,61.200000000000003,21.899999999999999,15.100000000000000,5.920000000000000,0.023011040000000, ,N/A,0.000000000000000,0.000000000000000,13.801099799999999,221.022003200000000,425.359008800000030,Elder,In channel,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,16113700.0000000,39.728598485299997,-123.629617612999990,446043.660800000010000,4397824.499599999700000,24.809999999999999,28.629999999999999,2.466747279000000,0.764931890000000,0.0000000,0.000000000000000,16104591,4.1277380
540,1131,11:46,8/28/2014 0:00:00,114,1.700000000000000,0.019380000000000,35.200000000000003,26.399999999999999,13.500000000000000,0.000000000000000,0.000000000000000, ,16,0.000000000000000,0.000000000000000,20.780399299999999,343.891998300000010,436.049011200000000,Elder,Flow source,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,1,1,0,4687.0000000,39.726895306199999,-123.628257053000000,446158.932800000010000,4397634.652099999600000,26.329999999999998,29.120000000000001,1.336878086000000,0.906593407000000,0.0000000,0.000000000000000,3168,21.0118427
541,1132,12:00,8/28/2014 0:00:00,150,17.000000000000000,0.255000000000000,48.100000000000001,24.600000000000001,15.900000000000000,14.640000000000001,0.037332000000000, ,N/A,0.000000000000000,0.000000000000000,2.584700100000000,48.606201200000001,439.595001200000010,Elder,In channel,804,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,15695900.0000000,39.726558506200000,-123.627041897000000,446262.809899999990000,4397596.542799999900000,24.570000000000000,29.629999999999999,1.957671958000000,0.830239622000000,0.0000000,0.000000000000000,15683107,2.1442833
542,1133,12:20,8/28/2014 0:00:00,34,0.200000000000000,0.000680000000000,52.600000000000001,24.399999999999999,13.500000000000000,0.000000000000000,0.000000000000000, ,<1,0.000000000000000,0.000000000000000,17.202199900000000,15.729700100000001,448.378997799999980,Elder,Flow source,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,1,1,0,112.0000000,39.724347613699997,-123.624206582000000,446504.088200000000000,4397349.468500000400000,26.870000000000001,30.070000000000000,1.957573502000000,0.811439973000000,0.0000000,0.000000000000000,202,11.0868864
543,1134,12:34,8/28/2014 0:00:00,5,0.500000000000000,0.000250000000000,50.000000000000000,24.800000000000001,12.500000000000000,0.000000000000000,0.000000000000000, ,8,0.000000000000000,0.000000000000000,30.121299700000002,229.835998499999990,451.117004399999980,Elder,Flow source,809,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,1,0,1625.0000000,39.724241991699998,-123.623778067999990,446540.731499999990000,4397337.490299999700000,24.239999999999998,30.370000000000001,2.062706271000000,0.816595324000000,0.0000000,0.000000000000000,1086,36.1170807
544,1135,12:38,8/28/2014 0:00:00,11,1.000000000000000,0.001100000000000,51.399999999999999,24.199999999999999,11.199999999999999,0.000000000000000,0.000000000000000, ,1,0.000000000000000,0.000000000000000,21.745599700000000,72.270103500000005,449.238006600000010,Elder,Flow source,810,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,1,0,676.0000000,39.724053580700001,-123.623794852000000,446539.147600000030000,4397316.589300000100000,23.559999999999999,30.609999999999999,2.181663837000000,0.790591310000000,0.0000000,0.000000000000000,869,27.5482235
545,1136,12:52,8/28/2014 0:00:00,125,38.000000000000000,0.475000000000000,42.799999999999997,26.300000000000001,15.199999999999999,5.440000000000000,0.025840000000000, ,N/A,0.000000000000000,0.000000000000000,12.467300399999999,298.346984900000000,455.589996300000000,Elder,In channel,882,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,14082300.0000000,39.723503142500000,-123.622204819000000,446674.994599999980000,4397254.551300000400000,23.859999999999999,30.710000000000001,1.793797150000000,0.856398567000000,0.0000000,0.000000000000000,2,14.4823360
546,1137,13:13,8/28/2014 0:00:00,126,12.199999999999999,0.153720000000000,40.000000000000000,26.300000000000001,16.000000000000000,27.199999999999999,0.041811840000000, ,N/A,0.000000000000000,0.000000000000000,3.375200000000000,92.295196500000003,462.187988299999970,Elder,In channel,811,yes,2, ,sunny upstream,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,13504000.0000000,39.723626981599999,-123.620763190999990,446798.642899999980000,4397267.439199999900000,22.649999999999999,30.780000000000001,1.766004415000000,0.854450942000000,0.0000000,0.000000000000000,13461153,2.2900627
547,1138,13:25,8/28/2014 0:00:00,156,0.900000000000000,0.014040000000000,38.200000000000003,27.800000000000001,13.400000000000000,0.000000000000000,0.000000000000000, ,14,0.000000000000000,0.000000000000000,21.937999699999999,26.898799900000000,467.544006299999980,Elder,Flow source,790,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,1,0,204.0000000,39.723276926499999,-123.620103889000010,446854.878900000010000,4397228.196899999900000,18.690000000000001,31.010000000000002,2.043873729000000,0.896485005000000,0.0000000,0.000000000000000,153,2.4354045
548,1139,13:34,8/28/2014 0:00:00,75,1.200000000000000,0.009000000000000,38.700000000000003,29.000000000000000,11.500000000000000,0.000000000000000,0.000000000000000, ,8,0.000000000000000,0.000000000000000,38.906799300000003,26.187000300000001,484.815002400000030,Elder,Flow source,684,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,1,0,108.0000000,39.722967059799998,-123.619830389000000,446878.081200000020000,4397193.643899999600000,19.500000000000000,31.140000000000001,1.984615385000000,0.931278099000000,0.0000000,0.000000000000000,169,43.8461189
549,1140,13:46,8/28/2014 0:00:00,40,0.700000000000000,0.002800000000000,38.899999999999999,28.699999999999999,13.800000000000001,0.000000000000000,0.000000000000000, ,3,0.000000000000000,0.000000000000000,26.789300900000001,39.181800799999998,470.785003700000000,Elder,Flow source,685,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,1,13218.0000000,39.723195822000001,-123.619333313000000,446920.858300000020000,4397218.738900000200000,19.090000000000000,30.969999999999999,2.037716082000000,0.926703261000000,0.0000000,0.000000000000000,348,19.1036949
550,1141,14:06,8/28/2014 0:00:00,320,14.500000000000000,0.464000000000000,38.899999999999999,27.399999999999999,16.500000000000000,15.760000000000000,0.073126400000000, ,N/A,0.000000000000000,0.000000000000000,2.846540000000000,247.253006000000000,473.911010700000020,Elder,In channel,883,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,13086300.0000000,39.722587973000003,-123.616376093000000,447173.840900000010000,4397149.529400000300000,23.010000000000002,30.770000000000000,1.690569318000000,0.890477738000000,0.0000000,0.000000000000000,13080635,4.8167505
551,1142,14:14,8/28/2014 0:00:00,5,1.400000000000000,0.000700000000000,39.700000000000003,27.500000000000000,15.199999999999999,0.000000000000000,0.000000000000000, ,3,0.000000000000000,0.000000000000000,17.631599399999999,344.496002200000020,480.774993900000030,Elder,In channel,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,129674.0000000,39.722241917900000,-123.616022315000000,447203.897500000020000,4397110.913700000400000,22.140000000000001,30.570000000000000,1.793134598000000,0.899574746000000,0.0000000,0.000000000000000,131477,21.0211086
